organization_id,source_event_name,source_entity_type,source_entity_id,research_requirement,knowledge_gap,evidence_label,source_status,source_confidence_tier,source_verification_state,status,created_by_account_id,created_by_role,metadata
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A3-096,Derive a defensible value for: Detraining. Currently TBD — no invented number may be used.,2000; endurance-focused; no boxing return-to-training protocol exists in the literature.,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""stage_pathway_progression"", ""track"": ""A3"", ""topic"": ""Detraining"", ""claim"": ""A review of short-term insufficient training stimulus (under 4 weeks) reported that in highly trained athletes it produces a rapid decline in VO2max and blood volume, reduced maximal cardiac output, impaired ventilatory efficiency and reduced endurance performance, with increased reliance on carbohydrate metabolism and a lowered lactate threshold, while changes are more moderate in recently trained individuals."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_conflicted,evidence_claim,A3-103,Resolve conflicting evidence on: ACWR and injury - systematic review. Sources disagree; PPBF must not present this as settled.,Team sports; no boxing data.,CONTESTED PRACTICE,seeded_from_research_program,CONFLICTED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_conflicted"", ""capability_key"": ""stage_pathway_progression"", ""track"": ""A3"", ""topic"": ""ACWR and injury - systematic review"", ""claim"": ""A systematic review of the acute:chronic workload ratio and time-loss injury in adult elite team sports included studies covering 2,375 injuries in 1,234 athletes and found methodological heterogeneity and inconsistent risk estimates across studies."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 2, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""no"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A3-110,Derive a defensible value for: Overtraining / overreaching. Currently TBD — no invented number may be used.,Included only as a reading pointer. No finding is asserted.,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""stage_pathway_progression"", ""track"": ""A3"", ""topic"": ""Overtraining / overreaching"", ""claim"": ""A 2020 publication addressed overtraining syndrome or related overreaching and recovery concepts in athletes."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A3-111,Derive a defensible value for: Professional career descriptive data. Currently TBD — no invented number may be used.,"Single division, male, elite professional. Not generalisable to PPBF's population.",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""stage_pathway_progression"", ""track"": ""A3"", ""topic"": ""Professional career descriptive data"", ""claim"": ""A descriptive analysis of the male heavyweight division examined World Heavyweight Championship boxing over the past 30-plus years."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,A3-112,Establish evidence for: TBD - safe sparring dose. No adequate source located in the indexed literature.,"Available evidence is cross-sectional and associational, in professionals, using self-reported exposure, with sensor-based measurement shown to be unreliable in boxing.",INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""stage_pathway_progression"", ""track"": ""A3"", ""topic"": ""TBD - safe sparring dose"", ""claim"": ""No evidence-based safe sparring dose (rounds per week, rounds per session, or cumulative rounds) exists for any boxing population. PPBF must not publish one."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 3, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.hypothesis_untested,evidence_claim,A3-113,"Test the hypothesis: PROPOSED PPBF PARAMETER - session frequency ranges. Currently reasoning, not evidence.","No boxing frequency dose-response study was found. Ranges were set to be operationally plausible for a community club, not derived from data.",HYPOTHESIS REQUIRING TESTING,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""hypothesis_untested"", ""capability_key"": ""stage_pathway_progression"", ""track"": ""A3"", ""topic"": ""PROPOSED PPBF PARAMETER - session frequency ranges"", ""claim"": ""The sessions-per-week and session-length ranges given in stage_and_pathway_matrix.csv (e.g. 2-4 sessions of 45-75 min at S01; 4-6 sessions of 60-120 min at S05) are PROPOSED PPBF PARAMETERS - ASSUMPTIONS, REQUIRING VALIDATION. No study prescribes training frequency for any boxing stage."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A3-114,Derive a defensible value for: PROPOSED PPBF PARAMETER - technical:tactical:physical splits. Currently TBD — no invented number may be used.,"Direction of change (technical-heavy early, tactical-heavy later) is consistent with skill-acquisition principles but the specific numbers are invented for planning purposes.",COACHING/FILM-STUDY INTERPRETATION,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""stage_pathway_progression"", ""track"": ""A3"", ""topic"": ""PROPOSED PPBF PARAMETER - technical:tactical:physical splits"", ""claim"": ""The technical/tactical/physical percentage allocations by stage are PROPOSED PPBF PARAMETERS - ASSUMPTIONS, REQUIRING VALIDATION. No study prescribes these ratios in boxing."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A3-115,Derive a defensible value for: PROPOSED PPBF PARAMETER - warm-up floor and cut order. Currently TBD — no invented number may be used.,"The floor is a compression of a 12-minute team-sport protocol; it has not been tested at 8 minutes, in boxing, or against injury outcomes.",STRONG EVIDENCE-SUPPORTED INFERENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""stage_pathway_progression"", ""track"": ""A3"", ""topic"": ""PROPOSED PPBF PARAMETER - warm-up floor and cut order"", ""claim"": ""The 8-minute warm-up floor and the fixed cut order (conditioning first, then drill volume, then technical volume, then sparring, then warm-up to the floor, never check-in or review) are PROPOSED PPBF PARAMETERS - ASSUMPTIONS, REQUIRES VALIDATION."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A3-116,Derive a defensible value for: PROPOSED PPBF PARAMETER - regulatory review cadence. Currently TBD — no invented number may be used.,England Boxing and Boxing Canada revision cadences were not established. A single annual window may be too slow for some bodies.,STRONG EVIDENCE-SUPPORTED INFERENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""stage_pathway_progression"", ""track"": ""A3"", ""topic"": ""PROPOSED PPBF PARAMETER - regulatory review cadence"", ""claim"": ""A 12-month review_due_on window for stored regulatory rule rows is a PROPOSED PPBF PARAMETER - ASSUMPTION, REQUIRES VALIDATION, chosen because USA Boxing rulebook editions were observed with effective dates of 1 January 2024, 2025 and 2026, matching an annual publication rhythm."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 1, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.hypothesis_untested,evidence_claim,A4-016,"Test the hypothesis: Anxiety — catastrophe model. Currently reasoning, not evidence.",Difficult to test; results inconsistent; parameter estimation contested,HYPOTHESIS REQUIRING TESTING,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""hypothesis_untested"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Anxiety — catastrophe model"", ""claim"": ""Catastrophe models predict that under high cognitive anxiety, increasing physiological arousal can produce a sudden rather than gradual performance drop, with hysteresis on recovery."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""No"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A4-027,Derive a defensible value for: Psychological skills — pooled. Currently TBD — no invented number may be used.,Heterogeneous interventions and outcomes; many small studies,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Psychological skills — pooled"", ""claim"": ""Meta-analysis of psychological and psychosocial interventions reports overall positive effects on sport performance."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 2, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""Yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A4-029,Derive a defensible value for: Attention — quiet eye. Currently TBD — no invented number may be used.,Dominated by targeting tasks; causal training effects less established than correlational differences,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Attention — quiet eye"", ""claim"": ""Meta-analysis reports longer quiet-eye durations in experts and in successful performance attempts."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 2, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""Yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_conflicted,evidence_claim,A4-035,Resolve conflicting evidence on: Goal setting — side effects. Sources disagree; PPBF must not present this as settled.,Contested; rebutted by Locke & Latham; case-based reasoning,CONTESTED PRACTICE,seeded_from_research_program,CONFLICTED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_conflicted"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Goal setting — side effects"", ""claim"": ""Influential critique argues over-prescribed goal setting can produce systematic side effects including narrowed focus, unethical behaviour, risk distortion and reduced intrinsic motivation."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""No"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A4-048,Derive a defensible value for: Fear and return after injury. Currently TBD — no invented number may be used.,Knee-injury specific; cannot be applied to concussion or knockout return,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Fear and return after injury"", ""claim"": ""Systematic review and meta-analysis found psychological readiness (including fear of reinjury) is associated with returning to sport after ACL reconstruction."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 2, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""Yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A4-049,Derive a defensible value for: Fear — measurement. Currently TBD — no invented number may be used.,Injury-site specific; not transferable to combat-sport fear without new validation,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Fear — measurement"", ""claim"": ""The ACL-RSI scale was developed and preliminarily validated to measure the psychological impact of returning to sport after ACL reconstruction."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""Yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_absent,evidence_claim,A4-051,Establish evidence for: Fear after knockout / loss. No adequate source located in the indexed literature.,"Searches across PubMed, OpenAlex and Crossref did not surface a controlled or systematically reviewed body of work on this question",INSUFFICIENT EVIDENCE,seeded_from_research_program,INSUFFICIENT,unverified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_absent"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Fear after knockout / loss"", ""claim"": ""No adequate peer-reviewed evidence base was located quantifying psychological sequelae of knockout or heavy defeat in boxing, or specifying safe psychological return criteria."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 5, ""evidence_tier"": ""RESEARCH_NEEDED"", ""tbd_flag"": ""Yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_conflicted,evidence_claim,A4-054,Resolve conflicting evidence on: Aggression — traditional vs modern training. Sources disagree; PPBF must not present this as settled.,Dated; small samples; non-random assignment; self-selection strongly plausible; not replicated to modern standards,CONTESTED PRACTICE,seeded_from_research_program,CONFLICTED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_conflicted"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Aggression — traditional vs modern training"", ""claim"": ""Early studies reported that traditional martial arts training (with explicit philosophical/ethical instruction) was associated with lower aggressiveness, whereas modern/sport-only training was not."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""No"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.hypothesis_untested,evidence_claim,A4-069,"Test the hypothesis: Safeguarding — trauma-informed practice. Currently reasoning, not evidence.",Early-stage literature; outcome evidence for athlete benefit not established,HYPOTHESIS REQUIRING TESTING,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""hypothesis_untested"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Safeguarding — trauma-informed practice"", ""claim"": ""Work on trauma-informed approaches in sport coaching is emerging; it is largely conceptual and practice-oriented rather than an evaluated intervention literature."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""Yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A4-093,Derive a defensible value for: Athlete strain screening instrument. Currently TBD — no invented number may be used.,Initial validation in male elite athletes; not a diagnostic tool; youth applicability unestablished,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Athlete strain screening instrument"", ""claim"": ""The Athlete Psychological Strain Questionnaire is a brief sport-specific screening measure of athlete mental health strain, with initial validation in male elite athletes and subsequent cross-cultural validations."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""Yes"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_conflicted,evidence_claim,A4-095,Resolve conflicting evidence on: Mental toughness — construct critique. Sources disagree; PPBF must not present this as settled.,Active scholarly dispute; some commercial instruments have weak published support,CONTESTED PRACTICE,seeded_from_research_program,CONFLICTED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_conflicted"", ""capability_key"": ""psychology_motivation"", ""track"": ""A4"", ""topic"": ""Mental toughness — construct critique"", ""claim"": ""Measurement of mental toughness has been substantively critiqued, with disputes over dimensionality and the validity of widely marketed instruments."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""No"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-017,Derive a defensible value for: Core/trunk strength training in striking combat sports. Currently TBD — no invented number may be used.,"Systematic review without meta-analysis in the reported abstract; included sports differ substantially in the striking task; 'core strength training' is a heterogeneous, poorly standardised intervention category; CNKI inclusion introduces language/indexing heterogeneity.",STRONG EVIDENCE-SUPPORTED INFERENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""Core/trunk strength training in striking combat sports"", ""claim"": ""A systematic review of core strength training in striking combat sports (karate, taekwondo, boxing, Chinese martial arts, Muay Thai) examined effects on kick count, striking force and impact speed."", ""boxing_specificity"": ""partly_boxing_specific"", ""authority_tier"": 2, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-018,Derive a defensible value for: Landmine punch throw — reliable load-velocity assessment in boxers. Currently TBD — no invented number may be used.,"Intra-session reliability only (no between-session data); small n; requires a linear position transducer, which many community gyms lack.",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""Landmine punch throw — reliable load-velocity assessment in boxers"", ""claim"": ""In 14 boxers, three landmine-punch-throw variations (seated without trunk rotation, seated with rotation, standing whole body) at 20, 22.5 and 25.0 kg were mostly highly reliable within session (ICC >0.91), with the non-dominant hand as reliable or more reliable than the dominant hand, and very strong linear group-average load-velocity relationships."", ""boxing_specificity"": ""boxing_specific"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-022,Derive a defensible value for: HIIT in Olympic combat sports. Currently TBD — no invented number may be used.,Pooled across combat sports with different demands; interventions heterogeneous in work:rest and duration; the comparator ('active control') varies across studies.,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""HIIT in Olympic combat sports"", ""claim"": ""A systematic review and meta-analysis of 20 studies found a significant moderate-magnitude advantage of high-intensity interval training over control conditions for maximal oxygen uptake in Olympic combat sport athletes, with study quality assessed by PEDro and certainty by GRADE."", ""boxing_specificity"": ""partly_boxing_specific"", ""authority_tier"": 2, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-039,Derive a defensible value for: sRPE validation in combat sports specifically. Currently TBD — no invented number may be used.,Karate and taekwondo differ from boxing in session structure and contact; small samples; no boxing-specific sRPE validation study was located in this search.,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""sRPE validation in combat sports specifically"", ""claim"": ""Session-RPE has been validated for quantifying training load in karate athletes and used to quantify the load of different youth taekwondo training sessions."", ""boxing_specificity"": ""partly_boxing_specific"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-043,Derive a defensible value for: Training monotony and strain. Currently TBD — no invented number may be used.,"Small n; observational; the thresholds were INDIVIDUAL, not population thresholds — a critical caveat routinely lost in secondary citation; illness is self- or coach-reported; 1998 study.",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""Training monotony and strain"", ""claim"": ""In 25 experienced athletes, illnesses and minor injuries were related to indices of training load, monotony (daily mean divided by standard deviation) and strain (load multiplied by monotony), with a high percentage of illnesses accounted for when individuals exceeded INDIVIDUALLY identifiable training thresholds, mostly related to strain."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 3, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-044,Derive a defensible value for: Monotony/strain vary seasonally and by context. Currently TBD — no invented number may be used.,Observational; team-sport calendars differ fundamentally from boxing's bout-driven calendar; no causal claim supported.,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""Monotony/strain vary seasonally and by context"", ""claim"": ""Studies tracking training load, monotony and strain across seasons in team-sport athletes have described variations across the competitive year and examined dose-response relationships with aerobic fitness."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.evidence_conflicted,evidence_claim,A5-051,Resolve conflicting evidence on: Training-load / injury 'paradox' framing. Sources disagree; PPBF must not present this as settled.,"This is a conceptual/position paper, not primary evidence; it has been extensively criticised in the subsequent methodological literature (A5-045, A5-047, A5-050); widely cited in ways that overstate its evidentiary weight.",CONTESTED PRACTICE,seeded_from_research_program,CONFLICTED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""evidence_conflicted"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""Training-load / injury 'paradox' framing"", ""claim"": ""An influential British Journal of Sports Medicine paper framed a training-injury prevention paradox, arguing that appropriately high chronic training loads may be protective and that rapid load spikes are the risk, popularising load-ratio thinking in applied sport."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""none"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-057,Derive a defensible value for: Sleep extension improved performance in one small athlete trial. Currently TBD — no invented number may be used.,"n=11, male, single sport, no control group over a long study period during which normal training progression could account for gains; 10 h in bed is not achievable for most working or school-attending athletes.",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""Sleep extension improved performance in one small athlete trial"", ""claim"": ""In 11 male collegiate basketball players, a 5-7 week sleep extension period targeting a minimum 10 hours in bed increased objective nightly sleep by 110.9 minutes and produced faster timed sprints and improved shooting accuracy compared with baseline."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-059,Derive a defensible value for: Sleep in the young athlete. Currently TBD — no invented number may be used.,The review itself is level 4; it documents an evidence gap rather than filling it.,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""Sleep in the young athlete"", ""claim"": ""A review of sleep in teenage athletes (13-19 y) concluded that few studies exist on the effects of disordered sleep in this population and noted a paucity of evidence-based recommendations to promote sleep quantity and quality in athletes of this age."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 4, ""evidence_tier"": ""EXPERIMENTAL"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-060,Derive a defensible value for: Sleep interventions and performance. Currently TBD — no invented number may be used.,Heterogeneous interventions prevent pooling; short intervention durations; adherence rarely reported; not boxing-specific.,VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""Sleep interventions and performance"", ""claim"": ""A systematic review of 25 intervention studies published 2011-2021 examined sleep hygiene, naps and other sleep interventions in athletes, requiring at least one objective performance or recovery outcome."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 2, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
{{PPBF_ORG_ID}},research_program_seed.parameter_undefined,evidence_claim,A5-064,Derive a defensible value for: Taper in endurance athletes — volume reduction range. Currently TBD — no invented number may be used.,"Endurance sport outcomes (time trial, time to exhaustion) are not boxing performance; the 41-60% volume reduction figure comes from endurance protocols and has NOT been tested in boxing.",VERIFIED EVIDENCE,seeded_from_research_program,LIMITED,partially_verified,open,{{SEED_ACCOUNT_ID}},platform_owner,"{""gap_type"": ""parameter_undefined"", ""capability_key"": ""physical_preparation"", ""track"": ""A5"", ""topic"": ""Taper in endurance athletes — volume reduction range"", ""claim"": ""A systematic review and meta-analysis of 14 studies in endurance athletes found significant improvements in time-trial performance (SMD -0.45) and time to exhaustion (SMD 1.28) but no improvement in maximal oxygen consumption or movement economy, with subgroup analysis showing that reducing training volume by 41-60% while maintaining intensity and frequency, over durations of up to 7 days, 8-14 days or 15-21 days, significantly improved time-trial performance."", ""boxing_specificity"": ""transferred"", ""authority_tier"": 2, ""evidence_tier"": ""EMERGING"", ""tbd_flag"": ""TBD"", ""seeded"": ""2026-08-07""}"
