organization_id,cue_id,drill_id,cue_text,cue_family,focus_type,evidence_note,source_ref
{{PPBF_ORG_ID}},cue_9f1b9295838d7a,drl_45d9662ee44c36,"Stop the punch at the wall, don't fall through it",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_27f57b9bb4995e,drl_3df01682e604dd,Turn the back hip like you're squashing a bug under the rear foot,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_de97a86ebcccc3,drl_3df01682e604dd,Drive it from the floor up,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_0f9341c2e6d097,drl_3df01682e604dd,"Stop the punch at the wall, don't fall through it",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_24b7e84e39cbd6,drl_0af42a73a6878f,"Swing the elbow around a post, not out to the side",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_6db7696d7aff1a,drl_0af42a73a6878f,"Turn the belt buckle, the hand follows",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_972ce2a5409984,drl_0af42a73a6878f,Knuckles arrive flat to the target,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_c1d7e9dd8538a3,drl_1ad44e91b32842,"Swing the elbow around a post, not out to the side",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_d8aba93268a42f,drl_1ad44e91b32842,"Turn the belt buckle, the hand follows",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_5b6d73b71676de,drl_1ad44e91b32842,Knuckles arrive flat to the target,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_248910227da29e,drl_da603edd55075d,"Swing the elbow around a post, not out to the side",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_d4a6b424d1a4b5,drl_da603edd55075d,"Turn the belt buckle, the hand follows",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_04c6696db76300,drl_da603edd55075d,Knuckles arrive flat to the target,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_98bb7f43376e8b,drl_484dc64b436811,Lift it up the middle like lifting a bucket,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_b97e4eb174fade,drl_484dc64b436811,Drive up off the same-side leg,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_8a2364e58dca55,drl_484dc64b436811,Other hand stays high while this one goes up,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_02b9efe57904c9,drl_5c075cf813c4d8,"Aim through the target, not at the glove",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_27a1f90c289702,drl_5c075cf813c4d8,"Drop with your legs, not your head",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_5fce81e27004fc,drl_5c075cf813c4d8,Come back up behind your shoulder,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_d251463b50dfa4,drl_5c3353db6cc6ab,One punch pulls the next out - like beads on a string,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_eaf6aa2f2b67ed,drl_5c3353db6cc6ab,"This round, every combination must start with the lead hand",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_8b003c5f048c3d,drl_5c3353db6cc6ab,Never throw the same three twice in a row,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_113d6f4b4f6071,drl_3e2e2cb0a54792,One punch pulls the next out - like beads on a string,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_a208520de61ef0,drl_3e2e2cb0a54792,"This round, every combination must start with the lead hand",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_4fd919f51741fd,drl_3e2e2cb0a54792,Never throw the same three twice in a row,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_3bfa9f4e8d5c4e,drl_3554c55ab8b584,One punch pulls the next out - like beads on a string,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_1e53aadcbd704d,drl_3554c55ab8b584,"This round, every combination must start with the lead hand",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_9239bff47fd22c,drl_3554c55ab8b584,Never throw the same three twice in a row,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_7cc582a71987f7,drl_4700995bab7b07,One punch pulls the next out - like beads on a string,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_0aaa0f58c7ce7c,drl_4700995bab7b07,"This round, every combination must start with the lead hand",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_13d80aef89949d,drl_4700995bab7b07,Never throw the same three twice in a row,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_0068ed95d61858,drl_2713ad55cfcbf0,Move your head off the line like dodging a thrown ball,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_0c897bda7857ee,drl_2713ad55cfcbf0,Roll under it like ducking a low branch,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_e7726ca2992886,drl_2713ad55cfcbf0,"Tap it off line - a small nudge, not a swat",defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_1663d1281f6e71,drl_badeec66ed769d,Move your head off the line like dodging a thrown ball,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_a123219d3268ba,drl_badeec66ed769d,Roll under it like ducking a low branch,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_51801f396b590e,drl_badeec66ed769d,"Tap it off line - a small nudge, not a swat",defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_8122f6fb3e0237,drl_464b8ff7d556f9,Move your head off the line like dodging a thrown ball,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_faf36358f37522,drl_464b8ff7d556f9,Roll under it like ducking a low branch,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_6d8f4efbb16974,drl_464b8ff7d556f9,"Tap it off line - a small nudge, not a swat",defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_748eced0ea42bb,drl_2268ec918e08c5,Move your head off the line like dodging a thrown ball,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_0dc948895d5751,drl_2268ec918e08c5,Roll under it like ducking a low branch,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_b16a51b9f9274e,drl_2268ec918e08c5,"Tap it off line - a small nudge, not a swat",defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_db70c7cec7081a,drl_f9e5a58017fd10,Move your head off the line like dodging a thrown ball,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_9a2d8da6a5ec8b,drl_f9e5a58017fd10,Roll under it like ducking a low branch,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_98c940eb909669,drl_f9e5a58017fd10,"Tap it off line - a small nudge, not a swat",defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_81ab93a3767718,drl_87d9424cc9f2a3,Move your head off the line like dodging a thrown ball,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_fab586fa7878de,drl_87d9424cc9f2a3,Roll under it like ducking a low branch,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_fa600852d8b157,drl_87d9424cc9f2a3,"Tap it off line - a small nudge, not a swat",defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_ae82182677d5af,drl_f0b1aab1457617,Move your head off the line like dodging a thrown ball,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_a628ab436002b6,drl_f0b1aab1457617,Roll under it like ducking a low branch,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_3ad78501b35385,drl_f0b1aab1457617,"Tap it off line - a small nudge, not a swat",defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_3865512f7632b3,drl_480bb9dea67e50,Move your head off the line like dodging a thrown ball,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_e119970332484e,drl_480bb9dea67e50,Roll under it like ducking a low branch,defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_63473fa18f77d7,drl_480bb9dea67e50,"Tap it off line - a small nudge, not a swat",defense,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_4b19ee688bc847,drl_61b0f5ffcdff04,"Stay a jab's length away - test it, don't guess",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_3c3b6dab3e69af,drl_61b0f5ffcdff04,Only score from outside the taped line,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_f179dda3367b88,drl_61b0f5ffcdff04,Own the space just outside his reach,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_991e45f12b710d,drl_ec1217050c15b0,"Stay a jab's length away - test it, don't guess",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_d7add249b103af,drl_ec1217050c15b0,Only score from outside the taped line,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_38db1ec5df1cb7,drl_ec1217050c15b0,Own the space just outside his reach,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_28350423c0436f,drl_8c5a8a78b41320,"Stay a jab's length away - test it, don't guess",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_5d31cd69a3c3e2,drl_8c5a8a78b41320,Only score from outside the taped line,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_24d2ae66e62e3b,drl_8c5a8a78b41320,Own the space just outside his reach,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_ff4ec1b3c26767,drl_c16cda24f9fce2,"Coach claps the tempo - work to it, then work against it",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_1d136aa5998a18,drl_c16cda24f9fce2,"Change the song, not the words",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_77c6156d8052c2,drl_c16cda24f9fce2,"Go on the half beat, not the beat",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_0f575068e7d27e,drl_22a255209c1c9b,"Punch, pivot, punch from the new door",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_ea8a04795eb860,drl_22a255209c1c9b,No two attacks from the same spot on the floor,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_cf1bdd0d4bbe91,drl_22a255209c1c9b,Step to where he isn't looking,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_293b024ebaad00,drl_c8fa1590a8649a,"Sell the first inch, keep the rest",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_26268c03129295,drl_c8fa1590a8649a,Move his feet before you move his hands,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_23e9c00dc8ece8,drl_c8fa1590a8649a,Which of your fakes did he actually buy?,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_927d82129ebb20,drl_e9d88bb256a70c,"This round you only score off his punch, never first",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_d72e230c3af5ec,drl_e9d88bb256a70c,Answer before he's home,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_5e6436f0bb5939,drl_e9d88bb256a70c,The block is the first half of the counter,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_26e36d81a10841,drl_c30d15370004ba,"This round you only score off his punch, never first",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_253917646437c2,drl_c30d15370004ba,Answer before he's home,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_4844330b385d45,drl_c30d15370004ba,The block is the first half of the counter,tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_cfb7ae1a5665e1,drl_9e0e66daf70fed,"Forehead to his shoulder, not his forehead",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_911d38bc54dc90,drl_9e0e66daf70fed,"Short punches, elbows stay home",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_a77a0d14a0d14a,drl_9e0e66daf70fed,"Punch your way out, don't back out",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_d4813d7d8a136a,drl_403a46cda65935,"Forehead to his shoulder, not his forehead",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_3cb18ab863b4a5,drl_403a46cda65935,"Short punches, elbows stay home",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_1d540f363e968a,drl_403a46cda65935,"Punch your way out, don't back out",tactical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_2f66faa80ff4f7,drl_acf2fe66e284ff,"Same punch until it's clean, then mix it, then random",partner,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_5f9effbc7e4e13,drl_acf2fe66e284ff,"Bag, then pads, then constrained sparring - same skill, more traffic",partner,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_30cc57df181df6,drl_acf2fe66e284ff,No cue this time - just show me,partner,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_f44679df23fddd,drl_3c9cf54f121e59,"Same punch until it's clean, then mix it, then random",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_5a0261df40937a,drl_3c9cf54f121e59,"Bag, then pads, then constrained sparring - same skill, more traffic",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_654caf48aa8bec,drl_3c9cf54f121e59,No cue this time - just show me,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_d60352694f4573,drl_31f81811de1b2f,"Technical round - speed yes, power no",sparring,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_c34c9c21efe978,drl_31f81811de1b2f,One thing to work on this round - name it before you start,sparring,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_54c833f5729117,drl_31f81811de1b2f,Look after your partner - you both leave better than you came,sparring,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_814fa51d4653e1,drl_d305c9e9ba7ddd,"Technical round - speed yes, power no",sparring,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_7b23de573548f2,drl_d305c9e9ba7ddd,One thing to work on this round - name it before you start,sparring,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_1a0f6b4d4e5965,drl_d305c9e9ba7ddd,Look after your partner - you both leave better than you came,sparring,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_cc6df5bef0d40a,drl_93b8eac77911a2,"Technical round - speed yes, power no",sparring,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_467a47c3f16295,drl_93b8eac77911a2,One thing to work on this round - name it before you start,sparring,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_2bde775a7891d6,drl_93b8eac77911a2,Look after your partner - you both leave better than you came,sparring,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_8d896b52ff261f,drl_367b662564784e,"Technical round - speed yes, power no",film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_6f53347b34aa6e,drl_367b662564784e,One thing to work on this round - name it before you start,film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_72c1ffc3498c50,drl_367b662564784e,Look after your partner - you both leave better than you came,film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_72718cc619dea1,drl_e1f757f0c3e703,"Technical round - speed yes, power no",partner,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_41c80295075889,drl_e1f757f0c3e703,One thing to work on this round - name it before you start,partner,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_186fe6276db1c2,drl_e1f757f0c3e703,Look after your partner - you both leave better than you came,partner,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_ab8bc62ff4dfc1,drl_cb54d49d71c270,"Technical round - speed yes, power no",partner,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_8483f26f3e06d6,drl_cb54d49d71c270,One thing to work on this round - name it before you start,partner,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_ea59966bd9466a,drl_cb54d49d71c270,Look after your partner - you both leave better than you came,partner,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_7f55198b48ebf6,drl_a1b0aa882e6719,"Put your jab on his chest, not at his gloves",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_c80a1740d3973e,drl_a1b0aa882e6719,What's working? Let's build the next round on that,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_f2e5738fefe6aa,drl_a1b0aa882e6719,"Next round: lead hand first, then get out",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_42ba02f837e49c,drl_dbde0fe502575d,"Put your jab on his chest, not at his gloves",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_6a7795944b9f3f,drl_dbde0fe502575d,What's working? Let's build the next round on that,technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_f098e5446c5fd5,drl_dbde0fe502575d,"Next round: lead hand first, then get out",technical,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_2f32cefada532b,drl_2d85a3b7a132a7,"Watch your rep, then the model rep, then say what's different",film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_cadb8b38f7cd56,drl_2d85a3b7a132a7,We're watching this for one thing: your lead-hand exit,film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_f25368524d9cac,drl_2d85a3b7a132a7,Rate it yourself before I tell you,film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
{{PPBF_ORG_ID}},cue_c59e9ac32abfe8,drl_1f5bf3a2ca967b,"Watch your rep, then the model rep, then say what's different",film,external,From verified cue library; evidence attaches to cue CLASS. External focus CONTESTED (CT-01).,coach_cue_and_feedback_library.csv
