organization_id,stop_rule_id,drill_id,ordinal,condition_text,scope,rule_kind
{{PPBF_ORG_ID}},stp_6f96c544deeed4,drl_a8fcfc8f0a4c63,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_ec1a9076d7fa8e,drl_a8fcfc8f0a4c63,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_1f7026c98a8e26,drl_a8fcfc8f0a4c63,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_a880d1ed02a748,drl_a8fcfc8f0a4c63,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_21c4b6c8612c24,drl_9994cbb4a19315,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f05c73f0444b2f,drl_9994cbb4a19315,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_fafdfe0af3f91e,drl_9994cbb4a19315,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2ef63b3189f39f,drl_9994cbb4a19315,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_3f7c961c55522c,drl_9994cbb4a19315,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_968ee9c6b6b952,drl_9b6c91030876ae,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_d5e72347a43c2a,drl_9b6c91030876ae,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_cc05c68da420b4,drl_9b6c91030876ae,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_fecf8287784d88,drl_9b6c91030876ae,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_b880e803a10d85,drl_9b6c91030876ae,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_bd02db70539904,drl_15847de4920418,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_7ff145c9ea24a5,drl_15847de4920418,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_342c366c705321,drl_15847de4920418,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_fcb40412c59716,drl_15847de4920418,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_934f9f22841928,drl_15847de4920418,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_f6129af844c592,drl_45d9662ee44c36,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_a40b70516163cd,drl_45d9662ee44c36,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_66176f34cf31d4,drl_45d9662ee44c36,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_4707960f184224,drl_45d9662ee44c36,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_207515d017a231,drl_45d9662ee44c36,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_09313bbabbf611,drl_3df01682e604dd,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_122e533975d1d8,drl_3df01682e604dd,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_991db96bb05a48,drl_3df01682e604dd,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_5f7e2bdb24895c,drl_3df01682e604dd,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_3de83078aac773,drl_3df01682e604dd,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_eae99fe1d2a500,drl_0af42a73a6878f,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_137c8e128f3189,drl_0af42a73a6878f,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_50e2517676ace0,drl_0af42a73a6878f,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_439bbd77f7ad24,drl_0af42a73a6878f,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_292aa09c661de5,drl_0af42a73a6878f,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_48d15b54942c43,drl_1ad44e91b32842,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_a606cdb0dc560d,drl_1ad44e91b32842,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_ca33bd0f619a5a,drl_1ad44e91b32842,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_496d1747cdba05,drl_1ad44e91b32842,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_cae1b95124b2dc,drl_1ad44e91b32842,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_385d862d6c658c,drl_da603edd55075d,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_8ccd848926daf9,drl_da603edd55075d,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_3f52f9ad718188,drl_da603edd55075d,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_cdb398e899f7ae,drl_da603edd55075d,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_594ad1e9c08f89,drl_da603edd55075d,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_6edcc196c29958,drl_484dc64b436811,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_7e234b0795b17f,drl_484dc64b436811,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_31e0f09e4f86ca,drl_484dc64b436811,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f1bda2e1b56dc3,drl_484dc64b436811,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_feaaa12382403d,drl_484dc64b436811,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_3f0223c66153d5,drl_5c075cf813c4d8,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_32c92fa9161208,drl_5c075cf813c4d8,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_86750bba670c66,drl_5c075cf813c4d8,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_37b559d6bef189,drl_5c075cf813c4d8,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_29cd0e04bdd4a6,drl_5c075cf813c4d8,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_b1ed868a30dd79,drl_5c3353db6cc6ab,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_7d3f51e384df33,drl_5c3353db6cc6ab,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_aacd63c26eca0b,drl_5c3353db6cc6ab,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_4b1917a59d3674,drl_5c3353db6cc6ab,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_9f86d5eb3ea1bd,drl_5c3353db6cc6ab,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_e70e5523a31d5a,drl_3e2e2cb0a54792,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_e6cec4e44ee605,drl_3e2e2cb0a54792,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_300c3a1100ec8a,drl_3e2e2cb0a54792,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_efef2758f78138,drl_3e2e2cb0a54792,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_abb3069878164d,drl_3e2e2cb0a54792,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_91b069b1276f8f,drl_3554c55ab8b584,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_e88d52e70d365b,drl_3554c55ab8b584,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_296ad3960fce43,drl_3554c55ab8b584,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2b8d40a4e0e173,drl_3554c55ab8b584,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_366f82ddcbb693,drl_3554c55ab8b584,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_86888b07670b76,drl_4700995bab7b07,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_14c71018e97197,drl_4700995bab7b07,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_9e7e9645cd0f72,drl_4700995bab7b07,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_bd0a21531d6bb3,drl_4700995bab7b07,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_29bafb4f5982b4,drl_4700995bab7b07,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_56985ade0e9774,drl_2713ad55cfcbf0,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_5747ba863978d4,drl_2713ad55cfcbf0,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_853588cbd721bf,drl_2713ad55cfcbf0,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_562a71ebc89204,drl_2713ad55cfcbf0,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_708d1bff37d2a8,drl_2713ad55cfcbf0,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_fd2a456eccbfa9,drl_badeec66ed769d,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_abe23160a6136a,drl_badeec66ed769d,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_e3621aa5827d30,drl_badeec66ed769d,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_e9ae375f497d74,drl_badeec66ed769d,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_42ec28bd3db038,drl_badeec66ed769d,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_0c86e769b1b15e,drl_464b8ff7d556f9,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_8b4937c21b47c7,drl_464b8ff7d556f9,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_19b8d7b331ef38,drl_464b8ff7d556f9,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_bc420c5f7ba548,drl_464b8ff7d556f9,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_3d9e8167489a77,drl_464b8ff7d556f9,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_d9627966fa45ee,drl_2268ec918e08c5,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_a0e83f8c874fed,drl_2268ec918e08c5,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_8b8a0edbfde309,drl_2268ec918e08c5,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_0752e63cb961c1,drl_2268ec918e08c5,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_8ca8a2c212f161,drl_2268ec918e08c5,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_6d90eabb146e3d,drl_f9e5a58017fd10,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_fe729caf725659,drl_f9e5a58017fd10,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_cbac354d538ac8,drl_f9e5a58017fd10,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_9ded2b7d7d617b,drl_f9e5a58017fd10,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_c169fe03d590e8,drl_f9e5a58017fd10,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_15139f51167492,drl_87d9424cc9f2a3,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_cbb4f2a7440ff3,drl_87d9424cc9f2a3,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_60d7f56c113ba1,drl_87d9424cc9f2a3,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_57fd7118d3fa31,drl_87d9424cc9f2a3,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_e6f32ab5557c50,drl_87d9424cc9f2a3,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_0eb02d59441d73,drl_f0b1aab1457617,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_32624db92294f7,drl_f0b1aab1457617,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_29042f7c4395d1,drl_f0b1aab1457617,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_6f6510a9c44ab9,drl_f0b1aab1457617,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_ce499bef79645c,drl_f0b1aab1457617,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_54c61fbf8ffb89,drl_480bb9dea67e50,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_9b4082b86d735b,drl_480bb9dea67e50,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_1b3f6c96f07148,drl_480bb9dea67e50,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_848bfaa13b8e90,drl_480bb9dea67e50,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_f1638fac17a614,drl_480bb9dea67e50,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_4c3ea93831d7e0,drl_61b0f5ffcdff04,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_fa8ac24bb1cf27,drl_61b0f5ffcdff04,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_1b85c3df8ee240,drl_61b0f5ffcdff04,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_67da2fe74d6958,drl_61b0f5ffcdff04,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_0a990ce37cec91,drl_61b0f5ffcdff04,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_13dd7d1005f54c,drl_ec1217050c15b0,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_78ab3ae43babbd,drl_ec1217050c15b0,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_6d1e6d3d485d10,drl_ec1217050c15b0,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_7e8b8f48937985,drl_ec1217050c15b0,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_4d925a69b72886,drl_ec1217050c15b0,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_ecc5013fcaf606,drl_8c5a8a78b41320,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_9bbef128760acb,drl_8c5a8a78b41320,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_f8315858686409,drl_8c5a8a78b41320,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_92f878b471d09c,drl_8c5a8a78b41320,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_276803d618b895,drl_8c5a8a78b41320,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_4b183ccce712d0,drl_c16cda24f9fce2,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_f2afdfd6769774,drl_c16cda24f9fce2,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_60794edaf08dc0,drl_c16cda24f9fce2,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_9f42d070deb240,drl_c16cda24f9fce2,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_8ea73d88dac184,drl_c16cda24f9fce2,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_c0b4f0883c9828,drl_22a255209c1c9b,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_c149d36f59fedb,drl_22a255209c1c9b,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_8ee2ea20a136da,drl_22a255209c1c9b,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_a301fe665746d5,drl_22a255209c1c9b,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_c9b0d2aceaefb2,drl_22a255209c1c9b,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_2b905d51c62cdc,drl_c8fa1590a8649a,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_5a59f6c563e218,drl_c8fa1590a8649a,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_2c50b943f8751a,drl_c8fa1590a8649a,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_d020b1e96dcb60,drl_c8fa1590a8649a,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_9173da2a476408,drl_c8fa1590a8649a,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_fe2ee8e32560d3,drl_e9d88bb256a70c,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_b9d5ac880861e9,drl_e9d88bb256a70c,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_6fa34f4f8b5aac,drl_e9d88bb256a70c,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_207accac1710e3,drl_e9d88bb256a70c,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_11114752794f48,drl_e9d88bb256a70c,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_c2ca9e1262c52f,drl_c30d15370004ba,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_fca3de72597411,drl_c30d15370004ba,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_3e9acacec3112d,drl_c30d15370004ba,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_1552bab81b6fa6,drl_c30d15370004ba,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_853db746f248b9,drl_c30d15370004ba,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_22fb9093643133,drl_9e0e66daf70fed,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_24839a8a7f176b,drl_9e0e66daf70fed,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_d17942e94a6a52,drl_9e0e66daf70fed,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_85600b8ae15baf,drl_9e0e66daf70fed,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_360cf7b62cec75,drl_9e0e66daf70fed,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_9f5f3c7d7c39a1,drl_403a46cda65935,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2170506586e33e,drl_403a46cda65935,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_66b67bddffb50d,drl_403a46cda65935,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_2f99e455b9999b,drl_403a46cda65935,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_d74ed98d619595,drl_403a46cda65935,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_5c6237ab401a83,drl_0ffe13585e6bdc,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_5172e856a8ff79,drl_0ffe13585e6bdc,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_f4f87508feecec,drl_0ffe13585e6bdc,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_703e7e0818c652,drl_0ffe13585e6bdc,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_c66d9d81097c7f,drl_0ffe13585e6bdc,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_f1ec1932f90da5,drl_b755caac79e37e,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_87e80d71b3dcb2,drl_b755caac79e37e,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_f44e14cb0a5c4a,drl_b755caac79e37e,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_6794cb0919a8b1,drl_b755caac79e37e,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_df836cea1c7689,drl_b755caac79e37e,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_21afd66b0d6351,drl_3c2aad1eb8baa9,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_ea31179144d6bb,drl_3c2aad1eb8baa9,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_8757fe991cf148,drl_3c2aad1eb8baa9,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
{{PPBF_ORG_ID}},stp_3baa32a804f3fc,drl_3c2aad1eb8baa9,4,Stop when fatigue breaks decision quality and the room is no longer learning the right lesson.,universal,fatigue
{{PPBF_ORG_ID}},stp_a94a83edfde1a1,drl_3c2aad1eb8baa9,5,Stop when assistant coaches cannot identify what the drill is for.,universal,coach_judgment
{{PPBF_ORG_ID}},stp_160bae7b3abac9,drl_111f0a8ae15fc3,1,Stop when chasing replaces positioning.,universal,intent_drift
{{PPBF_ORG_ID}},stp_d0d7a2f4baa6cc,drl_111f0a8ae15fc3,2,Stop when the athlete is practicing the exact failure pattern the drill was meant to remove.,universal,technique_degradation
{{PPBF_ORG_ID}},stp_e2dda5d47064d0,drl_111f0a8ae15fc3,3,Stop when coaching language becomes too long to be usable.,universal,intent_drift
